id,__latitude,__longitude,country,country__shape,country__colour,year,year__shape,year__colour,haplotype,haplotype__shape,haplotype__colour
10562_2_66_IndMDUST376_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_67_IndMDUST377_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_69_BurMDUST379_2011,22,98,Myanmar(Burma),circle,#FFDEAD,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_73_BanMDUST390_2011,24,90,Bangladesh,circle,#FF0000,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_74_IndMDUST392_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_75_IndMDUST394_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_77_Indo_BaliMDUST398_2011,-5,120,Indonesia,circle,#FFFF00,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_78_VieMDUST399_2011,16,106,Vietnam,circle,#FFA500,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_79_IndMDUST400_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10562_2_8_IndMDUST142_2012,20,77,India,circle,#FF6347,2012,square,#0000FF,H58,triangle,#FF0000
10562_2_81_IndMDUST409_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_83_IndMDUST414_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
10562_2_9_Australia_no_travelMDUST144_2012,-27,133,Australia,circle,#FF00FF,2012,square,#0000FF,H58,triangle,#FF0000
10592_2_10_Pak3484_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_11_Pak16599_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_13_Pak1382_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_20_Pak1041_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_22_Pak21801_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_23_Pak3283_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_24_Pak10109_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_26_Pak21095_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_28_Pak2176_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_30_Pak2513_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_32_Pak42_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_33_Pak3769_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_4_Pak1093_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_56_LaoE02-1963_2002,18,105,Laos,circle,#F0E68C,2002,square,#B0E0E6,H58,triangle,#FF0000
10592_2_62_NepE99-8635_1999,28,84,Nepal,circle,#FF7F50,1999,square,#006400,H58,triangle,#FF0000
10592_2_78_Ban07-5320_2007,24,90,Bangladesh,circle,#FF0000,2007,square,#B0C4DE,H58,triangle,#FF0000
10592_2_80_BanE03-6418_2003,24,90,Bangladesh,circle,#FF0000,2003,square,#00FFFF,H58,triangle,#FF0000
10592_2_9_Pak3723_2003,30,70,Pakistan,circle,#800000,2003,square,#00FFFF,H58,triangle,#FF0000
10593_2_10_SriLanE02-2159_2002,7,81,SriLanka,circle,#CD5C5C,2002,square,#B0E0E6,H58,triangle,#FF0000
10593_2_26_IndE00-9345_2000,20,77,India,circle,#FF6347,2000,square,#F0FFFF,H58,triangle,#FF0000
10593_2_80_Pal08-7802_2008,30,70,Palestine,circle,#FFA07A,2008,square,#6495ED,H58,triangle,#FF0000
10607_1_42_Cam013044_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10607_1_43_Cam006720_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10607_1_44_Cam007824_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10607_1_45_Cam010439_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10607_1_46_Cam011433_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10607_1_47_Cam005326_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10607_1_48_Cam019983_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
10607_1_49_Cam020666_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
10607_1_50_Cam011175_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
10607_1_52_Cam012339_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10607_1_58_Cam008387_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10607_1_59_Cam002088_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_60_Cam000934_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_62_Cam007188_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_63_Cam214318_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_64_Cam008491_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_65_Cam006459_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_66_Cam205957_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_67_Cam017523_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_69_Cam009404_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_70_Cam004677_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_73_Cam015914_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_74_Cam017747_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_75_Cam017563_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_76_Cam019378_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_77_Cam019409_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_78_Cam005712_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10607_1_79_Cam010218_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_80_Cam011302_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_81_Cam011333_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_82_Cam011024_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_83_Cam019645_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_84_Cam019909_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_85_Cam011344_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_86_Cam011089_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_87_Cam010551_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_89_Cam010616_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_90_Cam000073_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_91_Cam011809_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_92_Cam010204_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_93_Cam012355_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_95_Cam015100_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_1_96_Cam017695_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_1_Mal1035759_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_10_Mal1003117_2010,-13.5,34,Malawi,circle,#00FFFF,2010,square,#4169E1,H58,triangle,#FF0000
10607_2_13_MalBHA1P5_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_14_MalBKQ2KZ_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_15_MalBKQ4SJ_2013,-13.5,34,Malawi,circle,#00FFFF,2013,square,#00008B,H58,triangle,#FF0000
10607_2_17_MalBKQ4NZ_2013,-13.5,34,Malawi,circle,#00FFFF,2013,square,#00008B,H58,triangle,#FF0000
10607_2_18_MalBKQ2H5_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_19_MalBHA2HH_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_2_MalBKQ4CF_2013,-13.5,34,Malawi,circle,#00FFFF,2013,square,#00008B,H58,triangle,#FF0000
10607_2_20_Mal1003078_2010,-13.5,34,Malawi,circle,#00FFFF,2010,square,#4169E1,H58,triangle,#FF0000
10607_2_23_MalBHA2QL_2013,-13.5,34,Malawi,circle,#00FFFF,2013,square,#00008B,H58,triangle,#FF0000
10607_2_24_MalBKQ4H1_2013,-13.5,34,Malawi,circle,#00FFFF,2013,square,#00008B,H58,triangle,#FF0000
10607_2_25_Mal1038377_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_26_Mal1037921_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_27_MalBKQ4E3_2013,-13.5,34,Malawi,circle,#00FFFF,2013,square,#00008B,H58,triangle,#FF0000
10607_2_32_MalA59217_2010,-13.5,34,Malawi,circle,#00FFFF,2010,square,#4169E1,H58,triangle,#FF0000
10607_2_35_MalBKQ4JU_2013,-13.5,34,Malawi,circle,#00FFFF,2013,square,#00008B,H58,triangle,#FF0000
10607_2_36_Mal1036491_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_37_Mal1036143_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_38_MalBKQ4D9_2013,-13.5,34,Malawi,circle,#00FFFF,2013,square,#00008B,H58,triangle,#FF0000
10607_2_40_MalA58390_2010,-13.5,34,Malawi,circle,#00FFFF,2010,square,#4169E1,H58,triangle,#FF0000
10607_2_5_Mal1005624_2010,-13.5,34,Malawi,circle,#00FFFF,2010,square,#4169E1,H58,triangle,#FF0000
10607_2_53_Cam013700_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10607_2_54_Cam007692_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10607_2_55_Cam000234_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10607_2_56_Cam017391_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10607_2_6_Mal1003108_2010,-13.5,34,Malawi,circle,#00FFFF,2010,square,#4169E1,H58,triangle,#FF0000
10607_2_7_MalBKQ22S_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
10607_2_9_Mal1006099_2010,-13.5,34,Malawi,circle,#00FFFF,2010,square,#4169E1,H58,triangle,#FF0000
10608_1_1_Cam003275_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10608_1_2_Cam025892_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10608_1_3_Cam007203_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10608_2_11_Cam015926_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10608_2_12_Cam018118_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10608_2_13_Cam018908_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10608_2_15_Cam005821_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10608_2_16_Cam020905_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10608_2_17_Cam024861_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
10608_2_18_Cam000664_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10608_2_19_Cam024146_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
10608_2_21_Cam010535_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_22_Cam010742_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_23_Cam009188_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_24_Cam018790_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_25_Cam002891_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_26_Cam020523_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_28_Cam000735_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_30_Cam011897_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_31_Cam011885_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_32_Cam011284_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_34_Cam003910_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_35_Cam004687_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_36_Cam016786_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_37_Cam001056_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_39_Cam010759_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_4_Cam007991_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10608_2_42_Cam000742_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_43_Cam010559_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_44_Cam002876_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_45_Cam012656_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_48_Cam019292_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_49_Cam005164_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_5_Cam016977_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10608_2_50_Cam012029_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_51_Cam011846_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_52_Cam012131_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_57_Cam006350_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_58_Cam213689_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_59_Cam215815_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_60_Cam005568_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_61_Cam004759_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_63_Cam015146_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_65_Cam019308_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_66_Cam020127_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_67_Cam008969_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_68_Cam022646_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10608_2_7_Cam012004_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
10608_2_9_Cam012486_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_49_Tan_Zan_IB5335_2009,-6,35,Tanzania,circle,#4682B4,2009,square,#4682B4,H58,triangle,#FF0000
7468_7_55_Tan_Zan_IB5341_2009,-6,35,Tanzania,circle,#4682B4,2009,square,#4682B4,H58,triangle,#FF0000
7468_7_57_Tan_Zan_IB5343_2009,-6,35,Tanzania,circle,#4682B4,2009,square,#4682B4,H58,triangle,#FF0000
7468_7_59_Tan_Zan_IB5345_2009,-6,35,Tanzania,circle,#4682B4,2009,square,#4682B4,H58,triangle,#FF0000
7468_7_60_Tan_Zan_IB5347_2009,-6,35,Tanzania,circle,#4682B4,2009,square,#4682B4,H58,triangle,#FF0000
7468_7_61_Tan_Zan_IB5348_2009,-6,35,Tanzania,circle,#4682B4,2009,square,#4682B4,H58,triangle,#FF0000
7468_7_64_Tan_Zan_IB5351_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_65_Tan_Zan_IB5352_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_66_Tan_Zan_IB5353_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_67_Tan_Zan_IB5354_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_68_Tan_Zan_IB5355_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_69_Tan_Zan_IB5356_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_70_Tan_Zan_IB5357_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_71_Tan_Zan_IB5358_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_77_Tan_Zan_IB5366_2009,-6,35,Tanzania,circle,#4682B4,2009,square,#4682B4,H58,triangle,#FF0000
7468_7_80_Tan_Zan_IB5369_2009,-6,35,Tanzania,circle,#4682B4,2009,square,#4682B4,H58,triangle,#FF0000
7468_7_86_Tan_Zan_IB5375_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_87_Tan_Zan_IB5376_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_88_Tan_Zan_IB5378_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_89_Tan_Zan_IB5379_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_90_Tan_Zan_IB5380_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_92_Tan_Zan_IB5382_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
7468_7_94_Tan_Zan_IB5384_2009,-6,35,Tanzania,circle,#4682B4,2009,square,#4682B4,H58,triangle,#FF0000
7468_7_95_Tan_Zan_IB5385_2010,-6,35,Tanzania,circle,#4682B4,2010,square,#4169E1,H58,triangle,#FF0000
8490_6_55_FijMDUST55_1995,-18,175,Fiji,circle,#8B008B,1995,square,#228B22,H58,triangle,#FF0000
8490_6_67_FijMDUST67_1994,-18,175,Fiji,circle,#8B008B,1994,square,#00FF00,H58,triangle,#FF0000
8525_2_54_KenKe378_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_30_KenKe451_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_31_KenKe452_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_32_KenKe45_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_33_KenKe454_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_34_KenKe455_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_37_KenKe458_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_40_KenKe461_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_42_KenKe463_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_45_KenKe466_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_46_KenKe467_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_47_KenKe468_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_48_KenKe469_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_49_KenKe470_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_51_KenKe472_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_53_KenKe474_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_54_KenKe475_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_55_KenKe476_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_56_KenKe477_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_58_KenKe479_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_59_KenKe480_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_60_KenKe481_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_61_KenKe482_2008,1,38,Kenya,circle,#1E90FF,2008,square,#6495ED,H58,triangle,#FF0000
8525_3_71_KenKe492_2001,1,38,Kenya,circle,#1E90FF,2001,square,#E0FFFF,H58,triangle,#FF0000
8615_4_29_KenKe062_2004,1,38,Kenya,circle,#1E90FF,2004,square,#87CEEB,H58,triangle,#FF0000
8616_4_37_IndBCR43_2009,20,77,India,circle,#FF6347,2009,square,#4682B4,H58,triangle,#FF0000
8616_4_38_IndBCR48_2009,20,77,India,circle,#FF6347,2009,square,#4682B4,H58,triangle,#FF0000
8616_4_39_IndBCR49_2009,20,77,India,circle,#FF6347,2009,square,#4682B4,H58,triangle,#FF0000
8616_4_41_IndBCR62_2009,20,77,India,circle,#FF6347,2009,square,#4682B4,H58,triangle,#FF0000
8616_4_44_IndBCR108_2010,20,77,India,circle,#FF6347,2010,square,#4169E1,H58,triangle,#FF0000
8616_4_45_IndBCR110_2010,20,77,India,circle,#FF6347,2010,square,#4169E1,H58,triangle,#FF0000
8616_4_46_IndBCR162_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
8616_4_47_IndBCR170_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
8616_4_48_IndBCR175_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
8616_4_49_IndBCR177_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
8616_4_50_IndBCR191_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
8616_4_51_IndBCR211_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
8616_4_53_IndSP2_2009,20,77,India,circle,#FF6347,2009,square,#4682B4,H58,triangle,#FF0000
8616_4_54_IndSP9_2009,20,77,India,circle,#FF6347,2009,square,#4682B4,H58,triangle,#FF0000
8616_4_55_IndSP11_2009,20,77,India,circle,#FF6347,2009,square,#4682B4,H58,triangle,#FF0000
8616_4_56_IndSP47_2009,20,77,India,circle,#FF6347,2009,square,#4682B4,H58,triangle,#FF0000
8616_4_58_IndSP80_2011,20,77,India,circle,#FF6347,2011,square,#1E90FF,H58,triangle,#FF0000
9475_4_48_IndD7558_2006,20,77,India,circle,#FF6347,2006,square,#00BFFF,H58,triangle,#FF0000
9475_4_49_IndD7649_2007,20,77,India,circle,#FF6347,2007,square,#B0C4DE,H58,triangle,#FF0000
9475_4_50_IndC3551_2005,20,77,India,circle,#FF6347,2005,square,#87CEFA,H58,triangle,#FF0000
9475_4_51_IndC3891_2005,20,77,India,circle,#FF6347,2005,square,#87CEFA,H58,triangle,#FF0000
9475_4_52_IndC3495_2005,20,77,India,circle,#FF6347,2005,square,#87CEFA,H58,triangle,#FF0000
9475_4_53_IndC3634_2005,20,77,India,circle,#FF6347,2005,square,#87CEFA,H58,triangle,#FF0000
9475_4_54_IndE2889_2006,20,77,India,circle,#FF6347,2006,square,#00BFFF,H58,triangle,#FF0000
9475_4_55_IndE2990_2006,20,77,India,circle,#FF6347,2006,square,#00BFFF,H58,triangle,#FF0000
